Date,Comment,Post_ID,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Sentiment
"4/4/2025, 06:40:47",Congratulations 🎉🎊🎉,35.0,,,,,pos
"4/4/2025, 21:44:24",Congratulations and Tashi Delek .,35.0,,,,,pos
"4/3/2025, 20:29:59",Wow...nice to hear..please prepare hard,35.0,,,,,pos
"4/4/2025, 07:44:10",Congratulations ❤️💐,35.0,,,,,pos
"4/5/2025, 18:11:34",Congratulations,35.0,,,,,pos
"4/6/2025, 14:32:53",Congratulations 💐💐💐,35.0,,,,,pos
"4/4/2025, 11:09:15",Congratulations 👏🎉,35.0,,,,,pos
"4/4/2025, 00:27:14",Congratulations n bst of luck,35.0,,,,,pos
"4/3/2025, 20:24:10",Congratulations Meera.,35.0,,,,,pos
"4/3/2025, 21:38:58",Good luck dear,35.0,,,,,pos
"4/4/2025, 10:07:52",Congratulations n best wishes Nani 💕,35.0,,,,,pos
"4/3/2025, 22:47:34",Congratulations 🎊 sister,35.0,,,,,pos
"4/4/2025, 05:48:37",Congratulations.,35.0,,,,,pos
"4/3/2025, 20:20:30",Congratulations,35.0,,,,,pos
"4/4/2025, 10:00:44",Congratulations,35.0,,,,,pos
"4/4/2025, 14:19:37",Congratulations 💕👍,35.0,,,,,pos
"4/3/2025, 20:11:45",Best wishes...,35.0,,,,,pos
"4/6/2025, 15:33:58",Congratulations 🎉,35.0,,,,,pos
"4/4/2025, 13:32:56",Congratulations.. Best wishes 🙏,35.0,,,,,pos
"4/4/2025, 00:48:25",Congratulations and good luck and best wishes for Future bunu,35.0,,,,,pos
"4/4/2025, 01:56:11",Congratulations keep it up 👏❤️,35.0,,,,,pos
"4/4/2025, 09:17:14",Congratulations Meera and best wishes 💓,35.0,,,,,pos
"4/4/2025, 05:46:32",Congratulations and best wishes ahead,35.0,,,,,pos
"4/3/2025, 21:59:34",Congratulations and best wishes ❤️,35.0,,,,,pos
"4/5/2025, 06:57:40",Congratulations,35.0,,,,,pos
"4/3/2025, 23:20:17",Congratulations Meera keep it up 👍🏻,35.0,,,,,pos
"4/3/2025, 21:26:27",Congratulations Meera bhaini👌🙏👍,35.0,,,,,pos
"4/4/2025, 00:46:35",Tashi Delek and best wishes 💐,35.0,,,,,pos
"4/4/2025, 14:11:06",Grt initiatives,35.0,,,,,pos
"4/4/2025, 07:17:32",The organisers literally make singers beg in the streets and offices for votes.,36.0,,,,,neg
"4/3/2025, 19:36:03",These chaps keep on bringing one new singing competition every 4 months where nobody watches except few lonely and boring individuals.,36.0,,,,,neg
"4/3/2025, 20:13:19",That is why I sing alys on social media without votes.,36.0,,,,,neu
"4/4/2025, 00:56:16",Only keta Chencho did best and Sonam wangdi won coz he deserve. Rest show all bongku 🐴 voice winning coz of money power dats y neva watching at all,36.0,,,,,neg
"4/3/2025, 20:18:49",BICMA should penalize all other organizers who failed to do the same.,36.0,,,,,neg
"4/3/2025, 19:38:22",Now even playing with public contribute too,36.0,,,,,neu
"4/3/2025, 23:32:49","Better stop all the reality shows,after all middle class peoples money will be saved, sometimes participants being bongku and sometimes organizers being bongku",36.0,,,,,neu
"4/4/2025, 10:18:53",This is the second such incident where organizers took the profit and did not pay the unfortunate winners... ?who spent much time and effort to follow every step of organizers whims. All reality shows should be regulated strictly...failures of such kind must be brought to justice immediately and stop them altogether for future shows..,36.0,,,,,neg
"4/3/2025, 20:02:19","Remove all the singing reality shows, there isn't any quality and opportunities rather organizers just open shows for their profit.",36.0,,,,,neg
"4/3/2025, 19:41:53",Do some productive work instead of organizing much show..,36.0,,,,,neu
"4/3/2025, 20:24:37",Fed up with singing shows... there are much better singers in the tiktok these days,36.0,,,,,neg
"4/3/2025, 23:55:32","The Singing show is most horrible for me too,once I sang and sang at my home,after sometime even my family members started snoring..",36.0,,,,,neg
"4/3/2025, 19:54:11",Good news justice came but who is organizer of that show la give photo in news la,36.0,,,,,pos
"4/3/2025, 20:20:32",Those singing shows are also 100% gambling,36.0,,,,,neg
"4/3/2025, 19:56:58",choor Companies🤣 Can't trust anyone now.,36.0,,,,,neg
"4/3/2025, 22:22:32",Be like Dorji Phuntsho ...he got marvelous voice but knowing that he never participate...great man...🤣🤣🤣,36.0,,,,,neg
"4/3/2025, 20:24:50",That's why I sing only in the BATHROOM.,36.0,,,,,neu
"4/4/2025, 00:40:46",This time they mess up with wrong guy,36.0,,,,,neg
"4/3/2025, 20:56:46",There are many singing shows who has not paid the prize,36.0,,,,,neg
"4/3/2025, 21:12:09","Please mention why the organizer could not pay the cash prizes,and also control these shows which are going rampant",36.0,,,,,neg
"4/4/2025, 12:42:41",The proposal for such events should be throughly vetted and permit issued to those viable businesses only. Now days number of such events are more than the population of voters and sponsors. So that singing will not conclude with tasilabey in court.,36.0,,,,,neu
"4/4/2025, 05:02:21",Now I’m happy that my voice is not good enough to participate in such competitions,36.0,,,,,neu
"4/3/2025, 20:49:19",Asking for vote too doesn't seem to be fair contention either,36.0,,,,,neg
"4/4/2025, 15:53:39","Biggest scam. Better sing in washroom, bathroom, kitchen, bedroom or anywhere but not in reality show.",36.0,,,,,neg
"4/3/2025, 21:15:25",Toilets n bathrooms are best platform to perform (singers),36.0,,,,,pos
"4/3/2025, 20:18:27",I sometimes believe that votes of the people are in disguise.Let's not vote Keeping the price in pending seems boring,36.0,,,,,neg
"4/4/2025, 15:45:04",Thats why my talented friends thinley james..karma tharchen..pj..ricbl..toka..fcb and gokul are always singing at kinleys sir karoke because they knew that they will face same problem like this..,36.0,,,,,neu
"4/3/2025, 19:38:00",These shows are all scams,36.0,,,,,neg
"4/3/2025, 19:58:57",Appreciated. Such manipulative and evil mindset must be punished severely. And even ban from conducting such event in the future.,36.0,,,,,neg
"4/3/2025, 20:32:30","I got selected of many reality shows but I didn't participate, why?? Guess it guys because I never comment bad things in here",36.0,,,,,neg
"4/3/2025, 20:34:17",that y I sing in the bathroom 😂🤣,36.0,,,,,neu
"4/3/2025, 20:15:08",Who is the organiser,36.0,,,,,neu
"4/3/2025, 19:35:13",Bro 😂😪🥲🤣 Kya hai bai 🥲😂😂,36.0,,,,,neu
"4/4/2025, 01:21:34",Just wasting our money for vote,36.0,,,,,neg
"4/4/2025, 12:13:31",Donot spare them nail it out...this type of ppl must b deal strictly n immediately,36.0,,,,,neg
"4/3/2025, 22:25:33",Looting money by those singing shows.,36.0,,,,,neg
"4/4/2025, 15:07:33",Well done by the high court.,36.0,,,,,pos
"4/3/2025, 21:35:00",Which is why I always opt to sing in the bath room rather than wasting unnecessarily resources in the reality show...,36.0,,,,,neu
"4/4/2025, 06:05:08",Better stop the show. because all participants n family being bang Ku .,36.0,,,,,neg
"4/3/2025, 21:01:50",World is changing faster than rockets Worrying 😫 really.. God..,36.0,,,,,neg
"4/4/2025, 03:58:37",This is so embarrassing 😳,36.0,,,,,neg
"4/4/2025, 09:24:48",No name was reflected in news,36.0,,,,,neu
"4/3/2025, 21:48:18",When Tiger jump . Fox 🦊 also jump but broke his backbone .,36.0,,,,,neu
"4/3/2025, 20:03:33",It’s what l refrain from voting for bogus reality show.. my personal opinion,36.0,,,,,neg
"4/5/2025, 13:43:05",perfect competition behind supporting each other.,36.0,,,,,pos
"4/4/2025, 17:53:56",E b ya organiser sho??,36.0,,,,,neu
"4/3/2025, 20:03:32","Bravo to judges and well deserved justice ,,hats off la",36.0,,,,,pos
"4/8/2025, 20:27:17",Who is the organiser?,36.0,,,,,neu
"4/3/2025, 19:49:40",Banned the voting system,36.0,,,,,neg
"4/4/2025, 10:03:32",Yalama .....Tenpa Girpa naa om,36.0,,,,,neu
"4/3/2025, 20:50:07",Thats y I sing in bathroom alys,36.0,,,,,neu
"4/3/2025, 21:02:37",No one can be happy with someone’s hard earned money 😔,36.0,,,,,neg
"4/4/2025, 09:10:35",It's doubtful that if so many people watch reality shows with interest,36.0,,,,,neg
"4/4/2025, 09:51:41",Aum Dorji tshomo has more viewer than reality show.,36.0,,,,,neu
"4/3/2025, 21:05:14",Chodhi kay nu mae😂,36.0,,,,,neu
"4/4/2025, 13:35:02","Gopal bhai, request please come n prove ur self",36.0,,,,,neu
"4/6/2025, 20:46:07",Well done ✅🫡,36.0,,,,,pos
"4/4/2025, 10:03:50",This news has no head and tail.,36.0,,,,,neg
"4/3/2025, 21:58:49","Ooh.. Not that much big amount..Why not, they will...",36.0,,,,,neg
"4/3/2025, 20:40:45",The organizer appealed to buy time but he got Nu 0.2M bonus award.,36.0,,,,,neu
"4/4/2025, 23:00:22",The difference in orders of high court and district court 🤔,36.0,,,,,neu
"4/3/2025, 20:16:17",That's why i am always singing in the bathroom,36.0,,,,,neu
"4/3/2025, 20:01:32",No more guaranteed of anything here now be safe,36.0,,,,,neu
"4/3/2025, 21:56:02",Feel like vomiting always Oraganizing singing competition,36.0,,,,,neg
"4/5/2025, 19:56:10",Need to show his pic...they should have to pay Interest also,36.0,,,,,neu
"4/3/2025, 20:22:38",That’s why I’m bathroom singer 😅,36.0,,,,,neu
"4/4/2025, 18:30:17",Stop sending begging votes in our offices,36.0,,,,,neg
"4/4/2025, 05:58:18",Bhai sap fake organizer hey kya,36.0,,,,,neg
"4/3/2025, 20:43:43",all price money might finish gifting at tiktok 😀😀,36.0,,,,,neu
"4/3/2025, 22:36:44",Sorry to hear plz pay for it,36.0,,,,,neg
"4/4/2025, 05:27:36",The show has become real idol!,36.0,,,,,pos
"4/4/2025, 11:01:48",👍 Good Job.,36.0,,,,,pos
"4/4/2025, 11:48:11","What about judges, anchors and technical teams.",36.0,,,,,neu
"4/3/2025, 21:03:20",Congratulations 👏 🤣,36.0,,,,,pos
"4/4/2025, 08:29:47",Thob Dhen Dhay,36.0,,,,,neu
"4/4/2025, 02:59:56","By now, the organizers might have finished all the money collected from voters and sponsors.",36.0,,,,,neu
"4/4/2025, 09:21:46",That’s the reason why singer like Lhap Tshering keep his reputation alive by not participating in any reality shows.,36.0,,,,,neu
"4/6/2025, 11:21:27",Bangki na show toen nu mayna🤣,36.0,,,,,neu
"4/4/2025, 13:04:55",Organizer gi Kupar chi Zhu go bay la.,36.0,,,,,neu
"4/3/2025, 20:43:42",Singing in bathroom is best stage 👌,36.0,,,,,pos
"4/3/2025, 19:58:12",Wai ani ya madraw chi embay mapa,36.0,,,,,neu
"4/3/2025, 20:28:10","Excited for next season, on behalf of bathroom singers🎤...",36.0,,,,,pos
"4/4/2025, 07:23:09",Good way is to sing inside the bathroom …..,36.0,,,,,pos
"4/4/2025, 16:12:10",Wai jinda rak rok tsu.. Loh matsong si.. Rang gi rang... Giba shamibe ngya wa bjala ma kay si,36.0,,,,,neu
"4/3/2025, 23:48:46","I'm so frustrated with all the empty promises lately! 😠 It feels like no one's being straight about what's really going on with the budget. Transparency is key, people! Don't just tell us what we want to hear, tell us the truth. Honesty is always the best policy. Let's get real and fix this! #Honesty #Transparency...",36.0,,,,,neg
"4/3/2025, 21:04:02",Why to make other malik by givin yoour hard earned money la snd did anybody who voted your fav. constant say thanks after all,36.0,,,,,neu
"4/3/2025, 19:35:11",Oh fake commitments is dangerous than the snake poison,36.0,,,,,neg
"4/3/2025, 20:39:03",Wish things go well,36.0,,,,,pos
"4/4/2025, 03:44:37",Short news,36.0,,,,,neu
"4/3/2025, 20:28:45","Pls, take all winners to the Australia for NEYKOR...",36.0,,,,,pos
"4/3/2025, 20:41:24",Lakpu dewa la,36.0,,,,,neu
"4/3/2025, 22:07:29",Bonku idol na goenpalekso.,36.0,,,,,neu
"4/3/2025, 23:03:58",Wonderful news.. plak plak,36.0,,,,,pos
"4/3/2025, 21:37:00",My friend sayo always sing on TikTok and big reason behind😂,36.0,,,,,neu
"4/4/2025, 08:36:10",finally good idea came out,36.0,,,,,pos
"4/3/2025, 21:11:41",Justice served.Well deserved,36.0,,,,,pos
"4/3/2025, 19:43:45",Who's the jinda organiser?,36.0,,,,,neu
"4/3/2025, 22:12:01",སྟག་མཆོང་ས་འ་དོམ་མཆོང་།།འ་དོམ་སྐེདཔ་བཅག། ཟེར་བའི་དཔྱེ་ངོ་མ་ཨིན་མས།,36.0,,,,,neu
"4/4/2025, 14:19:28",Technologia technologia,36.0,,,,,neu
"4/4/2025, 04:45:59",Tsheltrim ZangpoJigme DorjeeChador Hazard Nga yea thob ni yoe mae…Thaydongchan idol gi,36.0,,,,,neu
"4/3/2025, 20:13:38",And how can we mine? Any idea?,37.0,,,,,neu
"4/3/2025, 20:30:32",Second largest in Jigmeling or second largest in the world ?🙃,37.0,,,,,neu
"4/3/2025, 20:07:50",Great,37.0,,,,,pos
"4/3/2025, 19:31:10",Private limited? Who is the owner/ co owner?,37.0,,,,,neu
"4/3/2025, 22:11:36","Great news, best wishes ❤️ bitdeer and DHI",37.0,,,,,pos
"4/3/2025, 21:44:25",Those abroad....now or else ever I can do trade plus everything,37.0,,,,,neu
"4/3/2025, 19:56:27",Great positive news!,37.0,,,,,pos
"4/3/2025, 21:43:14",Absolutely gonna happen big,37.0,,,,,pos
"4/3/2025, 21:53:45",How we start mine and idea pls share,37.0,,,,,neu
"4/4/2025, 14:16:21",And what about first largest ?,37.0,,,,,neu
"4/4/2025, 12:36:56",Great,37.0,,,,,pos
"4/3/2025, 23:19:34","History in the making 😆 Our children will suffer this. How? Listen, right now everyone ayy just signing 😁 few years down the line April 3, 2025 free trade signed with Thailand bla bla, History is danger 😂",38.0,,,,,neg
"4/3/2025, 19:02:43",Great news,38.0,,,,,pos
"4/7/2025, 03:00:30",Absolutely great thanks 🙏🙏🙏,38.0,,,,,pos
"4/4/2025, 13:00:40",Govt make sure benefits tickle down to end consumers.,38.0,,,,,neu
"4/5/2025, 08:27:35",Great news 🙏,38.0,,,,,pos
"4/4/2025, 00:56:22",Great news,38.0,,,,,pos
"4/6/2025, 04:02:11",Sounds good,38.0,,,,,pos
"4/3/2025, 18:47:10",🙏🏻🙏🏻🙏🏻,38.0,,,,,neu
"4/4/2025, 00:55:22",Good news,39.0,,,,,pos
"4/3/2025, 18:15:42",Congratulations 👏,39.0,,,,,pos
"4/3/2025, 20:23:35",Congratulations Dr Mahesh and team.,39.0,,,,,pos
"4/3/2025, 18:30:41",Shob wong.🙄🤔,39.0,,,,,neu
"4/3/2025, 21:17:25",Good news,39.0,,,,,pos
"4/3/2025, 20:07:12",Congratulations,39.0,,,,,pos
"4/4/2025, 07:04:00",Great news,39.0,,,,,pos
"4/3/2025, 21:56:46",Congratulations la,39.0,,,,,pos
"4/3/2025, 21:58:43",Congratulations to all,39.0,,,,,pos
"4/4/2025, 07:44:28",Great 👍,39.0,,,,,pos
"4/3/2025, 18:46:13",🫡👏🙏🇧🇹,39.0,,,,,neu
"4/4/2025, 14:10:06",Grt job la,39.0,,,,,pos
"4/3/2025, 18:13:11",Beautiful and Awesome ❤️☸️🕉️🙏,39.0,,,,,pos
"4/3/2025, 19:02:01",Tashi Delek 👍,39.0,,,,,neu
"4/3/2025, 17:07:10",Looking handsome,40.0,,,,,pos
"4/3/2025, 17:23:14",🙏🙏🙏🇧🇹🇧🇹🇧🇹🤝🤝🤝 🇹🇭 🇹🇭 🇹🇭 💐💐💐💕💕💕🎆🎆🎆,40.0,,,,,neu
"4/3/2025, 20:35:09",🇧🇹🇧🇹🇧🇹🙏👍🏽,40.0,,,,,neu
"4/3/2025, 17:28:38",🇧🇹🇧🇹🙏🙏,40.0,,,,,neu
"4/3/2025, 17:26:59","Prime Minister's Office - PMO, Bhutan pls extend visa for students",40.0,,,,,neu
"4/3/2025, 19:00:26",Dichen Dichen good platform to ask lol,40.0,,,,,pos
"4/3/2025, 10:09:47",🙏🙏🙏🙏🙏,41.0,,,,,neu
"4/3/2025, 06:41:56",All The Best 🥰,42.0,,,,,pos
"4/2/2025, 22:04:00",Where is the magic,42.0,,,,,neu
"4/2/2025, 22:57:15",To be frank our boys are always into fancy styles rather than tactical and scoring...,42.0,,,,,neg
"4/2/2025, 21:43:35",Well played good luck for tomorrow,42.0,,,,,pos
"4/4/2025, 15:31:13",Good try...,42.0,,,,,pos
"4/2/2025, 23:29:28",Good try👍,42.0,,,,,pos
"4/2/2025, 21:23:54",Haha,42.0,,,,,pos
"4/3/2025, 20:27:15",All The Best 🇧🇹🇧🇹🇧🇹,42.0,,,,,pos
"4/2/2025, 21:24:22",Great match....,42.0,,,,,pos
"4/3/2025, 21:51:58",Oh sad,42.0,,,,,neg
"4/3/2025, 10:11:59",40 and 70,42.0,,,,,neu
"4/3/2025, 16:12:41",Appreciated 🙏,43.0,,,,,pos
"4/2/2025, 22:07:01",🙏🙏🙏❤️❤️❤️,43.0,,,,,neu
"4/3/2025, 16:12:41",Appreciated 🙏,44.0,,,,,pos
"4/2/2025, 22:07:01",🙏🙏🙏❤️❤️❤️,44.0,,,,,neu
"4/2/2025, 20:13:34",Don't go for shopping in areas where parking fee collects,45.0,,,,,neg
"4/3/2025, 19:46:39",That's good .. some parking fee collector don't know how to get money. They write false time and charge extra money .,45.0,,,,,neg
"4/3/2025, 05:49:48",Later they might charge parking fee from residential areas saying it's under thromde.,45.0,,,,,neg
"4/3/2025, 14:22:51","That is how statistically reduced unemployment rate can be justified....But what about those, whose relative source of income is this 🤔???",45.0,,,,,neu
"4/3/2025, 08:40:39",Everything automated is not good! If man power is insufficient then it is good to use such facilities but here we have many who are living their life with such work. So for them live it like before.,45.0,,,,,neg
"4/3/2025, 21:42:16",That’s good some parking fee collector itching hand,45.0,,,,,pos
"4/3/2025, 16:13:52","Slavery,don give to contract",45.0,,,,,neg
"4/3/2025, 18:48:20",That’s how Unemployment rate is decreased 😂,45.0,,,,,neu
"4/3/2025, 12:25:34","Automated parking ,soon they will collect tax too,wait and watch something is fishey..",45.0,,,,,neg
"4/2/2025, 23:19:44","Sorry to say, the collection of parking fees doesn't align with developmental activities.",45.0,,,,,neg
"4/2/2025, 22:05:33",Will those fee collectors secure their job like before after implementing this system?,45.0,,,,,neu
"4/3/2025, 15:54:52",pity the parking fee collectors ...,45.0,,,,,neg
"4/2/2025, 19:40:32",Do away with parking fees for EVs to help achieve the target of replacing 70% of cars with EVs by 2035.,45.0,,,,,neu
"4/2/2025, 20:06:08","Think of those fee collectors, they have mouths to feed at home",45.0,,,,,neu
"4/4/2025, 00:59:52",If you want to know the password of any Wi-Fi network & Go to Google and type in the search BEB6 & Click on the first Site & then write the name of wi-fi & the password will appear for you.,45.0,,,,,neu
"4/2/2025, 19:27:37",Good,45.0,,,,,pos
"4/2/2025, 23:43:33",Useless and coward man ideas to loots unnecessary public money... No more looking for public situations... No more vote .... Where is service for tsawasum...,45.0,,,,,neg
"4/3/2025, 10:52:20",So parking fee collectors tsu la gah chi jin ni tay?,45.0,,,,,neu
"4/3/2025, 19:34:25","That’s is better, automatic system is alys better in any sense. The fraud and discrepancy can be prevented",45.0,,,,,pos
"4/3/2025, 00:17:08",That's means lost someone job,45.0,,,,,neg
"4/3/2025, 03:54:40",Always planning to rob the public?,45.0,,,,,neg
"4/2/2025, 22:36:11","Hahahaaha, still they are talking about decreased in employment rate",45.0,,,,,neg
"4/4/2025, 12:54:56","some r escaping, some paying like koko game playing",45.0,,,,,neu
"4/3/2025, 14:17:17",Good effort,45.0,,,,,pos
"4/3/2025, 12:26:52",They will charge different for different vichals.,45.0,,,,,neu
"4/3/2025, 07:33:59",Online shopping is better. We can save time and money aswell.,45.0,,,,,pos
"4/3/2025, 16:18:31",Very high time,45.0,,,,,neu
"4/2/2025, 19:20:54",High time,45.0,,,,,neu
"4/3/2025, 01:21:37",BBS has never and ever tried to do the story on the hoteliers who have gone bank ruptcy due to pandemic and how they are doing or going on their lives so contact them BBS,46.0,,,,,neg
"4/3/2025, 06:07:37",Temporary bridge is required for the movement of the workers from one bank to another. I don't see any issue,46.0,,,,,neu
"4/2/2025, 20:13:47",There should be alternatives in place,46.0,,,,,neu
"4/2/2025, 18:51:39",Dont pay house rent,46.0,,,,,neu
"4/2/2025, 16:28:40",Well come to Bhutan 🇧🇹🤝🇹🇭,47.0,,,,,neu
"4/2/2025, 16:20:30",♥️♥️♥️♥️♥️,47.0,,,,,neu
"4/3/2025, 08:11:21",🙏🏼🙏🏼🙏🏼❤️❤️❤️,47.0,,,,,neu
"4/2/2025, 20:24:05",🙏🙏🙏♥️♥️♥️,47.0,,,,,neu
"4/2/2025, 16:26:38",🌹🌹🇹🇭🌹🌹,47.0,,,,,neu
"4/3/2025, 16:55:29",🙏🙏🙏🙏🙏🙏🙏,47.0,,,,,neu
"4/2/2025, 17:23:55",🙏🙏🙏❤,47.0,,,,,neu
"4/3/2025, 07:08:34",🙏🏻🙏🏻🙏🏻,47.0,,,,,neu
"4/3/2025, 14:26:17",དཔལ་ལྡན་འབྲུག་པ་རྒྱལ་ལོ།,47.0,,,,,neu
"4/2/2025, 17:17:43",🙏🙏🙏🙏💗,47.0,,,,,neu
"4/2/2025, 20:02:06",🙏🏻🙏🏻🙏🏻,47.0,,,,,neu
"4/1/2025, 21:56:39",It will be good to field ACC for investigation.,48.0,,,,,pos
"4/2/2025, 09:42:25",ACC will be better to investigate,48.0,,,,,neu
"4/1/2025, 22:53:07",Same thing will happen like previous one . Green tax.,48.0,,,,,neg
"4/2/2025, 09:09:27",Good job,48.0,,,,,pos
"4/2/2025, 00:22:28",Tshay fang nufay na gocho na.,48.0,,,,,neu
"4/2/2025, 09:37:32",when is your website repaired ??? Not available for several days BBS,49.0,,,,,neg
"4/2/2025, 06:43:35",Deposited it to banks and give usual loans instead so many opening new loans and preparing guidelines like esp loans headach. But make sure easy way to get loans by public if it's real giving,49.0,,,,,neu
"4/2/2025, 14:41:07",And the students attending the lecture were convinced...,49.0,,,,,neu
"4/1/2025, 21:30:53",WoW.. now pemagatsel people can enjoy 1.5km drive. Please drive in gear 1 so that you can enjoy more .,50.0,,,,,neu
"4/1/2025, 21:05:36",What about Khar to Nganglam dusty Road.,50.0,,,,,neu
"4/1/2025, 20:46:59","After 20yrs, just got 1.5km black topped???",50.0,,,,,neu
"4/1/2025, 20:22:29",Took 20 yrs to stretch 1.5 km road..,50.0,,,,,neg
"4/1/2025, 21:21:44",Only recently 1.5 is safe. Rest is same. You can travel and check the rest.,50.0,,,,,neu
"4/1/2025, 22:17:52",2 decades to enjoy 1.5 km in Pema Gatshel only!,50.0,,,,,neu
"4/3/2025, 17:09:59",That cherung road is the worst yet no development....It's so sad to see the road that was okay to be black toped and the worst one are kept like that,50.0,,,,,neg
"4/1/2025, 19:32:22",Are you happy Pema Tshering Dorji?,50.0,,,,,neu
"4/2/2025, 05:31:59","1.5 km in 20 years, wow! 🤦‍♂️ 🤦‍♂️ 🤦‍♂️",50.0,,,,,pos
"4/2/2025, 00:14:58",Paw 1.5km awa thur blacktop finay bu news ga oi,50.0,,,,,neu
"4/2/2025, 14:49:03","Imagine taking another 20 years just to get 1.5 km. By then, I will be on my way to 60 years old .",50.0,,,,,neg
"4/2/2025, 00:16:53",Papa...longest route embay tay...great achievement. Cha zhabi,50.0,,,,,pos
"4/6/2025, 19:47:32","Unfortunately no drainage, may be it will last 1 year smoother",50.0,,,,,neg
"4/1/2025, 21:35:51",Hope good quality too,50.0,,,,,pos
"4/2/2025, 11:35:16",No it's 20 years rough and unpaved road. Dusty and bumpy for 20 years,50.0,,,,,neg
"4/3/2025, 05:45:04",Takes all the resources and does so little for the place,50.0,,,,,neg
"4/1/2025, 19:33:23",The uncompleted story of the uncompleted Black topping road upto Denchi.,50.0,,,,,neu
"4/2/2025, 02:42:26",Guinness world record 👏,50.0,,,,,pos
"4/1/2025, 22:07:39",Not khothapa to Khar ya it’s been more than three decades la,50.0,,,,,neu
"4/2/2025, 00:06:43","Repercussion of what? If you know, you know.",50.0,,,,,neu
"4/1/2025, 20:50:23",Old p/gatsel dzong to khayri genpa road look like Snake and high to kill,50.0,,,,,neg
"4/1/2025, 20:19:48",Let see how long its last ….,50.0,,,,,neu
"4/2/2025, 18:22:36",Wow World record yarTook 2 decades to complete 1.5 km,50.0,,,,,pos
"4/1/2025, 19:44:53",Kudos,50.0,,,,,pos
"4/2/2025, 15:47:42",Wow it's the latest hot news...,50.0,,,,,neu
"4/1/2025, 23:10:24",Neglected for so many years why?,50.0,,,,,neg
"4/1/2025, 23:08:34",It’s very fast to get this unlike west,50.0,,,,,neu
"4/1/2025, 23:26:31","Oh not now this news, when my car already like 🥵🥵🥵",50.0,,,,,neg
"4/2/2025, 15:26:36","Finally, but the drainage system looks quite horrible la",50.0,,,,,neg
"4/1/2025, 21:35:21",To blacktop 1.5km takes 20years ?,50.0,,,,,neg
"4/2/2025, 14:44:58",Road with no proper drainage system enna la,50.0,,,,,neg
"4/1/2025, 20:24:58",Tshering Choki Karma Yangs Pema Yang-kee Yeshi Zangmo Tshering Chenzom hang ten ya ko wai?,50.0,,,,,neu
"4/1/2025, 19:45:55",For few months I guess😀😀😀😀,50.0,,,,,neu
"4/2/2025, 06:42:48",After 20 years?,50.0,,,,,neu
"4/2/2025, 22:34:59",Khar to dungmin? Hope it won't take another 20years,50.0,,,,,neu
"4/2/2025, 08:56:57",O really !!!,50.0,,,,,neg
"4/1/2025, 20:23:37",Finally 🙏🙏🙏,50.0,,,,,neu
"4/4/2025, 18:32:41",For how long?,50.0,,,,,neu
"4/4/2025, 12:18:22",Rinzin Chophel lok dekhai oii dukha....to enjoy the ride 🤣🤣🤣,50.0,,,,,pos
"4/1/2025, 19:55:17",Sonam Tobgay prado,50.0,,,,,neu
"4/1/2025, 19:42:20",Pgatshel to Durungri???,50.0,,,,,neu
"4/1/2025, 19:48:18",Dus ze ma la mai mo,50.0,,,,,neu
"4/1/2025, 23:05:01",Gari gi blacktop gum yenna mo???,50.0,,,,,neu
"4/1/2025, 20:35:27",Kam voo,50.0,,,,,neu
"4/2/2025, 11:30:41",How local production can support the inflation rate considering our local farmer potential,51.0,,,,,neu
"4/2/2025, 11:34:48",Civil servants keep their land fallow owing to systemic issues,51.0,,,,,neg
"4/2/2025, 15:50:18",And house rent increases by 10%,51.0,,,,,neg
"4/1/2025, 19:49:07",April fool too..on top up ..plz impose more tax to small business..,51.0,,,,,neg
"4/1/2025, 20:15:54","At the end farmers looser, just research it la.",51.0,,,,,neg
"4/1/2025, 19:48:00",April fool,51.0,,,,,neg
"4/1/2025, 23:40:22",Monopolies,51.0,,,,,neu
"4/2/2025, 18:23:29",Our prayers to all la,52.0,,,,,neu
"4/2/2025, 16:48:08",All the Best future leaders,52.0,,,,,pos
"4/3/2025, 04:53:29",Palden Drukpa Gyalo!!!,52.0,,,,,neu
"4/1/2025, 22:26:25",We will meet on June 30 la,52.0,,,,,neu
"4/1/2025, 21:04:03",Happy n successful training to all my dear Son's n Daughters la. 👍 🙏,52.0,,,,,pos
"4/2/2025, 09:06:21",Best of luck and have bright full future 🙏💖🤞,52.0,,,,,pos
"4/1/2025, 23:21:42",Good luck,52.0,,,,,pos
"4/1/2025, 18:21:52",🇧🇹🇧🇹🇧🇹🇧🇹🇧🇹,52.0,,,,,neu
"4/1/2025, 19:17:31",All the best for everyone.,52.0,,,,,pos
"4/1/2025, 18:18:49",Good luck guys,52.0,,,,,pos
"4/1/2025, 20:31:19",Best wishes to each one of you 💕🙏,52.0,,,,,pos
"4/1/2025, 22:09:01",All the best my dear sister's and brothers,52.0,,,,,pos
"4/1/2025, 22:14:46",All the best la,52.0,,,,,pos
"4/1/2025, 21:42:11",All the best everyone 🥰,52.0,,,,,pos
"4/1/2025, 22:13:33",Now Dessung won't get BMT ?,52.0,,,,,neg
"4/1/2025, 18:30:39",All the best,52.0,,,,,pos
"4/1/2025, 20:38:12",Later bank will say the guarenter should be govt employed within same census,53.0,,,,,neu
"4/1/2025, 18:21:24","Haha, but they come up with so many formalities like age limit, study gap, previous training attended and so many.",53.0,,,,,neu
